Keyword,Service Url,Reviewer Name,Country,Review Rating,Review Description
ocr,/aleksa26/ocr-optical-character-recognition?context_referrer=search_gigs&source=top-bar&ref_ctx_id=23759e530be163a505ebe266e556f9f3&pckg_id=1&pos=8&context_type=auto&funnel=4e382b3e5a179dd6247ba3fab956ab6e,kazumacat,Singapore,5,"Experienced programmer, quick and accommodating."
ocr,/aleksa26/ocr-optical-character-recognition?context_referrer=search_gigs&source=top-bar&ref_ctx_id=23759e530be163a505ebe266e556f9f3&pckg_id=1&pos=8&context_type=auto&funnel=4e382b3e5a179dd6247ba3fab956ab6e,samuelramos923,Portugal,5,Loved to work. Genious individual. Fast and reliable. Tried different providers and he was the best.
ocr,/aleksa26/ocr-optical-character-recognition?context_referrer=search_gigs&source=top-bar&ref_ctx_id=23759e530be163a505ebe266e556f9f3&pckg_id=1&pos=8&context_type=auto&funnel=4e382b3e5a179dd6247ba3fab956ab6e,alejandro_matos,Dominican Republic,5,"Working was great, very good communication and quality of programming!"
quantum,/nathealthtouch/provide-a-quantum-healing-session-to-address-root-causes?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=1&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,maheshnayee,United Kingdom,5,"EXCELLENT, I've had alot of healing from other gigs but this one is the best, I felt it working straight away and that's the honest truth, it makes a big difference, I will definitely be having another session, also the report was spot on 100% correct, thank you so much for your help"
quantum,/nathealthtouch/provide-a-quantum-healing-session-to-address-root-causes?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=1&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,timadajani,Canada,5,This is my second gig with Nat and it was great! She’s very empathetic and insightful and I felt a great energetic connection with her. Thank you
quantum,/nathealthtouch/provide-a-quantum-healing-session-to-address-root-causes?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=1&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,beachblonde13,United States,5,"Wow, great job! I knew it exactly when she was doing her work. This was great,  I'll definitely be back again. Thank you"
quantum,/nathealthtouch/provide-a-quantum-healing-session-to-address-root-causes?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=1&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,blueberryb,Canada,5,Wonderful!
quantum,/nathealthtouch/provide-a-quantum-healing-session-to-address-root-causes?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=1&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,maheshnayee,United Kingdom,5,"As always excellent work, thank you so much, 100% recommended"
quantum,/andehardy/give-yes-or-no-read-on-abundance-and-money-questions?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=2&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,flows11,Japan,5,"I've worked with many people 1-on-1 over the last several years. Concerning purpose, clarity, friendliness, professionalism, and care, this is one of the best interactions I've had. The information, where its coming from, and the message being shared was so clean; So easy to connect and understand. If you meditate for a bit before, do some breathwork, and spend some time in nature, you'll be more prepared to have great and enriching experience."
quantum,/andehardy/give-yes-or-no-read-on-abundance-and-money-questions?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=2&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,sfochica,United States,5,"Thank you Andy, our conversation opened up new horizons for me!
I would recommend Andy to anyone figuring out their next move into the business world with a new career in mind.
Communication was clear, I received many creative ideas of how to turn thoughts into opportunities and new ways to look at my current situation.
I would come back to Andy again for a new coaching session!"
quantum,/andehardy/give-yes-or-no-read-on-abundance-and-money-questions?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=2&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,aepizzo,United States,5,Ande did a great job of outlining and pinpointing why each career option would be a good or bad fit for me and which would be best as just hobbies. She helped to justify my own feelings about each as well. This definitely gave me clarity about which direction to go in.
quantum,/andehardy/give-yes-or-no-read-on-abundance-and-money-questions?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=2&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,ryangprep301,United States,5,Awesome zoom audio experience. Great energy and intuitive. Ande gave me some great ideas that I think will nudge me to put myself out there more and follow a more structured path.  Look forward to future sessions - grateful we connected.
quantum,/andehardy/give-yes-or-no-read-on-abundance-and-money-questions?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=2&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,delinadimova,Bulgaria,5,"thank you. delivered on time, communicated with ease and the info is super useful. I have a lot of work to do and I'm approaching with gentleness. I feel empowered by your reading and I will take your tips and follow up to see where it takes me. much appreciated  thank you."
quantum,/andehardy/help-you-make-that-career-decision-now?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=5&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,kennymar,United States,5,"Good advise, thank you."
quantum,/andehardy/help-you-make-that-career-decision-now?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=5&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,kennymar,United States,5,"Always good insights, thank you."
quantum,/andehardy/help-you-make-that-career-decision-now?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=5&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,claudiatbl,Australia,5,"Amazing work, thank you."
quantum,/andehardy/help-you-make-that-career-decision-now?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=5&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,ruoffa,Germany,4,"thank you for your reading, it was very interessting and nice and helpful and im Looking Forward for the changes"
quantum,/andehardy/help-you-make-that-career-decision-now?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=5&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,kennymar,United States,5,Always good insights into my issues. Coming back for more.
quantum,/anabiya37/quantum-mechanics-applied-computational-physics-and-kinematics?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=6&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,othaanderden,United States,5,Great Work. She is really extra ordinary tutor. Highly recommend.
quantum,/anabiya37/quantum-mechanics-applied-computational-physics-and-kinematics?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=6&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,bertallen,United Kingdom,5,Wow. Amazing work. I Got Highest Marks just because of this Tutor. Highly Recommend.
quantum,/agasi31/quantum-healing-session-to-relief-physical-pain?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=7&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12,beachblonde13,United States,5,Thank you!! He responds quickly and seems to really want to help people. I recommend you give him a try.  So far it seems to be working :) Thank you kindly
quantum,/sehar_6201/help-you-in-quantum-mechanics-and-physics?context_referrer=search_gigs&source=top-bar&ref_ctx_id=34d284534ce2161dd8f6b76d78d368fc&pckg_id=1&pos=8&context_type=auto&funnel=0c7a909aff3ef770a3ebff67ba856f12&seller_online=true,engr_dua,Pakistan,5,She is just amazing seller.Having strong knowledge in quantum mechanics.Provided correct solutions with explination.you are real expert in this field.Dnt hesistate to work with her.thankyou teacher
augmented reality,/amirparesh/make-glb-gltf-usdz-for-ar-and-vr?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=1&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,rav2d2,United States,5,"If you want an animated USDZ model that you can use for AR apps and even open on an iPhone without any app using AR Quick Look - this is the only person I could find who could do it. 

Great communication and timely delivery!"
augmented reality,/amirparesh/make-glb-gltf-usdz-for-ar-and-vr?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=1&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,formbench,Germany,5,"Very good work, will hire him again"
augmented reality,/amirparesh/make-glb-gltf-usdz-for-ar-and-vr?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=1&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,erikberny,Italy,5,Well done! This guy is so good at his job and he is professional too.
augmented reality,/amirparesh/make-glb-gltf-usdz-for-ar-and-vr?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=1&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,funkymongrel,China,5,It was great working with Amir. Very easy and got a great result
augmented reality,/imhabibi/make-ar-augmented-reality-ar-app-using-unity-vuforia-arcore?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=2&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,aaron126,United States,5,This seller went above and beyond his duties. I advise everybody reading this review to immediately send request ask do business here. You will not be disappointed. P think Going above and beyond his requirements is his standard operating procedure.
augmented reality,/imhabibi/make-ar-augmented-reality-ar-app-using-unity-vuforia-arcore?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=2&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,elijharevolutio,United States,5,always do a great job   good job
augmented reality,/imhabibi/make-ar-augmented-reality-ar-app-using-unity-vuforia-arcore?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=2&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,digitallybuzzed,Australia,5,Really patient
augmented reality,/imhabibi/make-ar-augmented-reality-ar-app-using-unity-vuforia-arcore?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=2&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,zakariaosman,United Kingdom,4.7,great guy and works fast
augmented reality,/imhabibi/make-ar-augmented-reality-ar-app-using-unity-vuforia-arcore?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=2&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,leon_harvey,United Kingdom,5,"Augmented reality service 
Communication skills"
augmented reality,/jameelqureshi_/make-augmented-reality-app?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=3&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,ryderapp173,South Africa,5,"Absoltely amazing and well knowledgable, will use and recommend for all AR"
augmented reality,/jameelqureshi_/make-augmented-reality-app?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=3&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,nicolasberdon20,France,5,"Jameel is the wise guy of AR and VR project !
Trust me :)"
augmented reality,/jameelqureshi_/make-augmented-reality-app?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=3&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,laurenceobyrne,Ireland,5,Never let’s you down and great at communicating
augmented reality,/jameelqureshi_/make-augmented-reality-app?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=3&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,jdsdre,United States,5,Excellent delivery he works fast everytime
augmented reality,/jameelqureshi_/make-augmented-reality-app?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=3&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,onegreggybrady,Australia,5,"Jameel, nursed me through this process.  He was patient with my misunderstanding the whole Fiverr experience.  And always kept my best interests at heart.  I would definitely recommend his services to all."
augmented reality,/itikasinghal/write-augmented-and-virtual-reality-articles?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=4&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,bluecubeocean,India,5,Awesome command over language and technology. Itika wrote a fantastic article and within time. Will definitely recommend!
augmented reality,/itikasinghal/write-augmented-and-virtual-reality-articles?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=4&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,vaulthill,United Kingdom,5,"great communication, great piece of work, thorough research. Will be a returning customer."
augmented reality,/itikasinghal/write-augmented-and-virtual-reality-articles?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=4&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,poskonov,Russian Federation,5,I need to write an article about XR
augmented reality,/itikasinghal/write-augmented-and-virtual-reality-articles?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=4&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737,longchengvr,China,5,"Good communication and good service, I like it."
augmented reality,/razzaq94/design-promotional-graphics-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=386a0c9f0d9bf7a332418287a0603e3f&pckg_id=1&pos=5&context_type=auto&funnel=6bbfdf32d2f7901490159d05b0a97737&seller_online=true,davidmclean801,United States,5,Wonderful and Responsive! Easy to work with
